window_start_ts,window_end_ts,session_id,class,label,source,svm_mean,svm_std,svm_max,svm_min,jerk_mean,jerk_std,jerk_max,jerk_min,KII_mean,KII_std,KII_max,KII_min,omega_mean,omega_std,omega_max,omega_min,theta_mean,theta_std,theta_max,theta_min,theta_range,jerk_energy,free_fall_n,impact_n,high_rot_n,svm_dev_mean,press_delta,mic_p2p_max,mic_p2p_mean,GSI,jerk_sparsity,angular_impulse,press_slope,hr_mean,hr_max,hr_delta,hr_spike,spo2_min,spo2_mean,rmssd,sdnn,hr_accel,osi,css_max,css_mean,fcri,class_en,category
2026-05-05T17:25:05+07:00,2026-05-05T17:25:06.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,1.0507,0.5134,4.2052,0.8301,4.6277,16.3647,104.0707,0.1625,6.7104,21.3677,114.6396,0.165,2.8158,3.5738,15.2178,0.0787,13.5822,25.1139,167.0977,2.6256,164.472,282.5231,0,1,0,0.1114,0.001,590.8,509.1,0.6943,0.05,5.632,-0.001036,91.1,94.7,7.0,3.6,97.5,98.0,27.49,13.84,3.261,0.0423,0.1666,0.0717,19.3176,backward_fall,fall
2026-05-05T17:25:05.500000+07:00,2026-05-05T17:25:07.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9827,0.0281,1.0059,0.8759,1.0184,0.9815,4.9824,0.1625,1.1054,1.1387,5.7398,0.165,1.3067,2.4153,10.0877,0.0787,8.793,1.7318,13.8109,4.5953,9.216,1.9763,0,0,0,0.0181,-0.003,590.8,497.1,0.9559,0.05,2.614,-0.000495,92.9,97.2,7.5,4.3,97.5,98.0,28.02,15.43,3.789,0.7342,0.1162,0.0822,11.367,backward_fall,fall
2026-05-05T17:25:06+07:00,2026-05-05T17:25:07.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9919,0.0079,1.0059,0.974,0.6197,0.352,1.6592,0.151,0.6301,0.358,1.6839,0.1527,0.3659,0.1278,0.6151,0.1025,8.2887,1.1385,11.4581,6.3559,5.102,0.5048,0,0,0,0.0089,0.006,590.8,492.4,0.9841,0.0,0.732,3.9e-05,95.0,99.7,8.6,4.7,97.3,98.1,30.36,17.77,4.57,1.4093,0.139,0.0974,12.9037,backward_fall,fall
2026-05-05T17:25:06.500000+07:00,2026-05-05T17:25:08.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.991,0.0078,1.0059,0.974,0.6023,0.296,1.2151,0.151,0.6122,0.3007,1.2378,0.1527,0.3347,0.1393,0.6095,0.0608,8.2187,0.9535,10.6395,6.3559,4.284,0.4481,0,0,0,0.0094,-0.001,645.4,499.5,0.9833,0.0,0.669,0.000747,97.3,102.2,9.7,4.9,97.3,98.1,32.21,18.53,4.995,1.8359,0.1552,0.1164,13.3938,backward_fall,fall
2026-05-05T17:25:07+07:00,2026-05-05T17:25:08.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.989,0.0074,1.0011,0.974,0.6556,0.3261,1.5379,0.151,0.6668,0.3306,1.5599,0.1527,0.3171,0.1308,0.5267,0.0608,8.2794,1.0495,10.65,6.3409,4.309,0.5335,0,0,0,0.011,0.004,645.4,503.4,0.9818,0.0,0.634,0.00088,99.7,103.8,8.9,4.1,97.3,98.0,29.57,17.18,4.844,1.6764,0.1653,0.1358,11.2427,backward_fall,fall
2026-05-05T17:25:07.500000+07:00,2026-05-05T17:25:09.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9885,0.0062,1.0011,0.974,0.612,0.3125,1.5379,0.151,0.6227,0.3171,1.5599,0.1527,0.3038,0.1426,0.6294,0.0608,8.0837,0.9412,10.65,6.1931,4.457,0.4697,0,0,0,0.0115,0.001,645.4,509.7,0.9825,0.0,0.608,0.00036,101.7,104.2,6.8,2.5,97.3,98.0,24.66,13.14,3.714,1.2461,0.1653,0.1489,6.8553,backward_fall,fall
2026-05-05T17:25:08+07:00,2026-05-05T17:25:09.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9883,0.0058,1.0011,0.9783,0.674,0.3138,1.5379,0.1612,0.6859,0.3189,1.5599,0.1639,0.3058,0.1436,0.6323,0.0608,8.2018,1.0393,10.65,6.095,4.555,0.5503,0,0,0,0.0118,0.003,645.4,520.2,0.9826,0.0,0.612,9.6e-05,103.2,105.3,5.4,2.1,97.3,98.0,20.74,8.17,2.28,0.9721,0.1653,0.1562,5.7584,backward_fall,fall
2026-05-05T17:25:08.500000+07:00,2026-05-05T17:25:10.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9888,0.0062,1.0035,0.9783,0.724,0.3369,1.5379,0.1612,0.7364,0.3418,1.5599,0.1639,0.309,0.1437,0.6323,0.0728,8.1389,1.1525,10.65,5.8612,4.789,0.6349,0,0,0,0.0114,0.007,626.4,513.5,0.9828,0.0,0.618,0.000154,104.6,107.8,5.3,3.2,97.3,97.9,19.28,7.29,2.148,0.9156,0.1789,0.162,8.7748,backward_fall,fall
2026-05-05T17:25:09+07:00,2026-05-05T17:25:10.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9901,0.006,1.0035,0.9783,0.7364,0.3228,1.4687,0.1661,0.7481,0.3273,1.483,0.1691,0.3029,0.1368,0.6323,0.0735,8.2848,1.2003,10.4767,5.8612,4.615,0.6438,0,0,0,0.0101,-0.003,626.4,508.4,0.9842,0.0,0.606,-0.000773,106.1,110.6,6.8,4.5,97.5,98.0,22.35,11.37,3.545,1.2109,0.199,0.1684,11.4168,backward_fall,fall
2026-05-05T17:25:09.500000+07:00,2026-05-05T17:25:11.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9905,0.007,1.0046,0.9773,0.7089,0.3325,1.4687,0.1661,0.7198,0.337,1.483,0.1691,0.3028,0.1298,0.6323,0.0735,8.4179,1.1753,10.4767,5.8612,4.615,0.6104,0,0,0,0.0099,-0.007,626.4,513.5,0.9836,0.0,0.606,-0.000385,108.4,115.4,11.1,7.0,97.5,98.0,31.79,17.04,5.684,1.9767,0.2401,0.1838,17.7595,backward_fall,fall
2026-05-05T17:25:10+07:00,2026-05-05T17:25:11.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9913,0.0065,1.0046,0.9773,0.7178,0.3297,1.4687,0.1661,0.7281,0.3328,1.483,0.1691,0.3017,0.1336,0.6173,0.1005,8.3947,1.212,10.4767,5.8356,4.641,0.6212,0,0,0,0.0092,0.005,614.8,504.1,0.9849,0.0,0.603,0.000144,111.8,120.1,14.6,8.3,97.5,98.0,36.75,21.23,7.567,2.5881,0.2743,0.2095,21.0577,backward_fall,fall
2026-05-05T17:25:10.500000+07:00,2026-05-05T17:25:12.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9912,0.0059,1.0046,0.9773,0.6774,0.3246,1.4415,0.1661,0.6871,0.3275,1.4506,0.1691,0.3113,0.1188,0.6173,0.1005,8.3114,1.2722,10.4767,5.6198,4.857,0.5616,0,0,0,0.0092,0.001,614.8,502.9,0.9854,0.0,0.623,0.000857,115.0,120.4,12.3,5.4,97.4,97.9,35.05,19.55,7.032,2.1001,0.2772,0.2327,14.2437,backward_fall,fall
2026-05-05T17:25:11+07:00,2026-05-05T17:25:12.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9903,0.0065,1.0046,0.9773,0.7233,0.307,1.4415,0.2506,0.7347,0.3105,1.4506,0.2575,0.3185,0.1234,0.6173,0.1005,8.219,1.265,10.5704,5.6198,4.951,0.6151,0,0,0,0.0101,-0.002,614.8,507.2,0.9839,0.0,0.637,-0.000413,117.1,120.4,9.3,3.3,97.4,98.0,32.37,11.68,2.948,1.5629,0.2772,0.2432,8.7045,backward_fall,fall
2026-05-05T17:25:11.500000+07:00,2026-05-05T17:25:13.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9918,0.0056,1.0019,0.9813,0.7833,0.2929,1.4415,0.3118,0.7943,0.296,1.4506,0.3161,0.2987,0.1199,0.6173,0.1005,8.313,1.4071,11.2,5.6198,5.58,0.6971,0,0,0,0.0084,0.003,594.1,500.9,0.9862,0.0,0.597,0.000296,118.2,120.4,4.6,2.2,97.4,98.0,27.93,5.45,-0.497,0.6991,0.2772,0.2422,5.803,backward_fall,fall
2026-05-05T17:25:12+07:00,2026-05-05T17:25:13.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9915,0.0062,1.0033,0.9767,0.7093,0.3031,1.3726,0.3118,0.7196,0.3067,1.3914,0.3161,0.3001,0.1105,0.6427,0.1425,8.4521,1.3047,11.2,5.6198,5.58,0.5927,0,0,0,0.0088,-0.004,594.1,498.3,0.9854,0.0,0.6,-0.000328,119.0,123.3,7.0,4.3,97.3,98.0,25.69,7.84,1.143,1.0638,0.2772,0.2397,11.7715,backward_fall,fall
2026-05-05T17:25:12.500000+07:00,2026-05-05T17:25:14.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9913,0.0064,1.0033,0.9767,0.7514,0.301,1.3276,0.3072,0.7628,0.3057,1.3392,0.3118,0.3015,0.1234,0.6427,0.1425,8.5447,1.208,11.2,5.5982,5.602,0.6529,0,0,0,0.009,-0.006,598.5,492.5,0.9849,0.0,0.603,-0.000794,120.4,125.9,9.6,5.5,97.3,98.0,26.88,13.45,5.168,1.4541,0.2803,0.2425,15.0489,backward_fall,fall
2026-05-05T17:25:13+07:00,2026-05-05T17:25:14.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9919,0.0069,1.0079,0.9767,0.7697,0.3645,1.6724,0.1575,0.7816,0.3703,1.6908,0.1604,0.3139,0.1323,0.6427,0.0894,8.445,1.2942,11.2,5.2712,5.929,0.722,0,0,0,0.0088,-0.006,598.5,490.5,0.9851,0.0,0.628,-0.001458,122.7,127.3,11.0,4.6,97.3,98.0,26.04,14.85,6.168,1.5876,0.2845,0.2548,12.63,backward_fall,fall
2026-05-05T17:25:13.500000+07:00,2026-05-05T17:25:15.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9905,0.0073,1.0079,0.9752,0.8064,0.3849,1.6724,0.1233,0.8202,0.3919,1.6908,0.1245,0.3227,0.1346,0.6427,0.0141,8.242,1.3327,10.3311,5.0013,5.33,0.7947,0,0,0,0.0101,-0.002,598.5,488.1,0.9833,0.0,0.645,7.7e-05,125.2,128.2,8.6,3.0,97.3,98.0,21.43,9.89,4.144,1.3587,0.2845,0.2702,8.237,backward_fall,fall
2026-05-05T17:25:14+07:00,2026-05-05T17:25:15.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9909,0.0069,1.0079,0.9752,0.8327,0.3841,1.6724,0.1233,0.8469,0.3915,1.6908,0.1245,0.3293,0.1286,0.5874,0.0141,8.1741,1.2722,10.3311,5.0013,5.33,0.8372,0,0,0,0.0097,-0.008,598.5,482.6,0.9841,0.0,0.659,0.001159,126.6,128.2,4.5,1.6,97.3,98.0,14.38,4.2,1.269,0.7109,0.2845,0.2722,4.393,backward_fall,fall
2026-05-05T17:25:14.500000+07:00,2026-05-05T17:25:16.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9907,0.0072,1.0079,0.9735,0.8212,0.4,1.6724,0.1233,0.8354,0.4075,1.6908,0.1245,0.3334,0.1286,0.6377,0.0141,8.2759,1.3048,10.3311,5.0013,5.33,0.8303,0,0,0,0.0099,-0.008,579.9,489.9,0.9836,0.0,0.667,0.000338,126.6,128.2,4.0,1.6,97.3,98.1,13.09,3.9,-1.074,0.6319,0.2845,0.2617,4.393,backward_fall,fall
2026-05-05T17:25:15+07:00,2026-05-05T17:25:16.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9903,0.0073,1.0041,0.9699,0.7583,0.3605,1.6054,0.1233,0.7713,0.3675,1.6297,0.1245,0.3158,0.1125,0.6377,0.0141,8.2145,1.2402,10.3311,5.0013,5.33,0.7017,0,0,0,0.0101,-0.004,579.9,491.2,0.9831,0.0,0.632,-0.000268,125.5,128.2,7.6,2.7,97.3,98.1,18.86,8.63,-3.659,1.2007,0.2821,0.2405,7.4088,backward_fall,fall
2026-05-05T17:25:15.500000+07:00,2026-05-05T17:25:17.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9902,0.0074,1.0041,0.9699,0.8035,0.3636,1.6054,0.2474,0.8177,0.3715,1.6297,0.2516,0.3245,0.1239,0.7043,0.1603,8.3327,1.2296,10.386,5.9983,4.388,0.7746,0,0,0,0.0102,0.004,634.0,498.3,0.983,0.0,0.649,-0.000507,123.2,127.5,10.2,4.3,97.3,98.0,22.95,12.84,-5.41,1.8932,0.2691,0.2094,11.7992,backward_fall,fall
2026-05-05T17:25:16+07:00,2026-05-05T17:25:17.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9894,0.0078,1.0056,0.9699,0.8622,0.3875,1.6796,0.2474,0.8779,0.3958,1.7188,0.2516,0.3255,0.1372,0.7043,0.1603,8.3147,1.3194,10.386,5.9983,4.388,0.8899,0,0,0,0.0111,-0.004,634.0,507.7,0.9818,0.0,0.651,-0.000567,121.5,125.9,8.6,4.4,97.3,98.0,30.08,10.94,-3.719,1.5962,0.2406,0.1856,12.0842,backward_fall,fall
2026-05-05T17:25:16.500000+07:00,2026-05-05T17:25:18.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9894,0.0081,1.0056,0.9699,0.864,0.3617,1.6796,0.2474,0.8791,0.369,1.7188,0.2516,0.3072,0.1304,0.7043,0.0608,8.323,1.2623,10.6224,5.9983,4.624,0.874,0,0,0,0.0113,-0.004,634.0,503.4,0.9814,0.0,0.614,0.00025,121.4,127.0,9.7,5.6,97.3,98.0,34.47,10.75,1.787,1.7247,0.219,0.1783,15.3799,backward_fall,fall
2026-05-05T17:25:17+07:00,2026-05-05T17:25:18.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9906,0.0078,1.0056,0.9739,0.9356,0.3528,1.6796,0.4313,0.9506,0.3596,1.7188,0.4429,0.2989,0.1506,0.712,0.0608,8.4593,1.3323,10.6224,5.5121,5.11,0.9967,0,0,0,0.0099,0.011,634.0,503.0,0.9829,0.0,0.598,0.002071,122.5,127.7,10.4,5.2,97.1,97.9,33.95,13.95,5.363,1.702,0.2235,0.1823,15.3392,backward_fall,fall
2026-05-05T17:25:17.500000+07:00,2026-05-05T17:25:19.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9906,0.0072,1.0056,0.9739,0.8374,0.3798,1.6796,0.102,0.8506,0.3857,1.7188,0.1036,0.2932,0.146,0.712,0.0608,8.4355,1.2027,10.6224,5.5121,5.11,0.842,0,0,0,0.0099,-0.003,603.1,502.0,0.9835,0.0,0.586,0.000876,123.6,127.7,9.9,4.1,97.1,97.9,33.01,10.76,2.215,1.6202,0.2235,0.1872,12.0944,backward_fall,fall
2026-05-05T17:25:18+07:00,2026-05-05T17:25:19.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9899,0.0069,1.0025,0.9764,0.739,0.3281,1.5386,0.102,0.7505,0.332,1.5558,0.1036,0.2875,0.1415,0.712,0.0608,8.2448,1.1778,10.6224,5.5121,5.11,0.6511,0,0,0,0.0103,-0.005,603.1,501.3,0.9832,0.0,0.575,-8.8e-05,123.6,127.7,8.7,4.1,97.1,97.9,28.55,10.23,-3.396,1.4238,0.2235,0.1819,12.075,backward_fall,fall
2026-05-05T17:25:18.500000+07:00,2026-05-05T17:25:20.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9894,0.006,1.0011,0.9764,0.688,0.3334,1.5386,0.102,0.6993,0.3381,1.5558,0.1036,0.3001,0.1399,0.712,0.0608,8.1574,1.1355,10.6167,5.5121,5.105,0.5817,0,0,0,0.0106,-0.006,603.1,498.3,0.9835,0.0,0.6,-0.001064,121.9,127.7,11.0,5.8,97.1,98.0,23.57,13.7,-5.808,1.8019,0.2235,0.1597,17.0817,backward_fall,fall
2026-05-05T17:25:19+07:00,2026-05-05T17:25:20.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9891,0.0058,1.0019,0.9776,0.6704,0.3097,1.3641,0.102,0.6818,0.3141,1.3813,0.1036,0.3198,0.1259,0.6112,0.0608,7.9557,1.179,11.0018,5.0923,5.909,0.5429,0,0,0,0.011,0.001,603.1,495.2,0.9834,0.0,0.64,-0.000992,119.2,124.7,9.1,5.5,97.4,98.0,21.6,11.81,-4.758,1.317,0.1907,0.1305,14.4975,backward_fall,fall
2026-05-05T17:25:19.500000+07:00,2026-05-05T17:25:21.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9893,0.0061,1.0019,0.9776,0.7678,0.3368,1.6716,0.2126,0.7807,0.341,1.6994,0.2163,0.3355,0.1234,0.6112,0.1225,7.8919,1.2598,11.0018,5.0923,5.909,0.7001,0,0,0,0.0108,-0.006,638.4,496.0,0.9834,0.0,0.671,-0.000413,117.7,121.3,5.7,3.6,97.4,98.1,17.79,7.1,-2.301,0.825,0.153,0.1119,9.5191,backward_fall,fall
2026-05-05T17:34:00+07:00,2026-05-05T17:34:01.950000+07:00,ล้มไ_01_orig,ล้มไปด้านหลัง,1,original,0.9924,0.0484,1.0828,0.8992,1.721,0.6959,3.5484,0.0,2.832,1.2252,6.3104,0.0,28.8523,10.2789,47.7141,10.747,104.0832,2.6753,108.2471,99.3865,8.861,3.4341,0,0,0,0.0394,0.007,633.5,512.9,0.9465,0.0,57.705,-0.00031,84.9,86.0,1.6,1.1,97.3,98.0,10.58,4.37,-0.847,0.1623,0.0155,0.009,3.1574,backward_fall,fall
2026-05-05T17:34:00.500000+07:00,2026-05-05T17:34:02.450000+07:00,ล้มไ_01_orig,ล้มไปด้านหลัง,1,original,0.9948,0.049,1.0828,0.8914,1.7756,0.6312,3.5484,0.6838,2.8816,1.117,6.3104,1.1099,28.2368,10.3721,47.7141,10.747,104.1742,2.8104,108.2471,99.3865,8.861,3.5413,0,0,0,0.0393,-0.001,633.5,509.1,0.9483,0.0,56.474,0.001201,84.6,85.3,0.9,0.7,97.3,98.0,9.26,2.21,-0.317,0.0913,0.0155,0.0099,2.0093,backward_fall,fall
2026-05-05T17:34:01+07:00,2026-05-05T17:34:02.950000+07:00,ล้มไ_01_orig,ล้มไปด้านหลัง,1,original,0.9928,0.0454,1.0828,0.8914,1.7647,0.6206,3.5484,0.7626,2.8699,1.1392,6.3104,1.1698,28.6483,10.5254,47.945,10.747,104.2708,2.778,108.2471,99.3865,8.861,3.4895,0,0,0,0.0366,-0.008,603.5,509.9,0.9497,0.0,57.297,-0.000308,84.6,85.4,1.0,0.8,97.3,98.0,9.26,2.44,0.362,0.1014,0.0151,0.0087,2.2963,backward_fall,fall
2026-05-05T17:34:01.500000+07:00,2026-05-05T17:34:03.450000+07:00,ล้มไ_01_orig,ล้มไปด้านหลัง,1,original,0.9898,0.0469,1.0828,0.8914,1.7302,0.6713,3.5484,0.3752,2.8464,1.2167,6.3104,0.5545,29.3457,11.0468,48.684,12.1637,104.3241,2.7102,108.2425,99.3865,8.856,3.4332,0,0,0,0.0382,-0.002,603.5,513.0,0.9455,0.0,58.691,-0.000709,84.9,85.8,1.4,0.9,97.4,98.0,11.26,4.13,0.796,0.142,0.0173,0.0088,2.4877,backward_fall,fall
2026-05-05T17:34:02+07:00,2026-05-05T17:34:03.950000+07:00,ล้มไ_01_orig,ล้มไปด้านหลัง,1,original,0.9855,0.046,1.0671,0.8914,1.6754,0.6133,3.4704,0.3752,2.7663,1.1172,6.1894,0.5545,29.7368,11.4002,48.684,12.1637,104.2359,2.6121,108.0707,99.9684,8.102,3.1736,0,0,0,0.038,-0.006,603.5,508.6,0.9422,0.0,59.474,-0.001625,85.1,85.8,1.4,0.7,97.4,98.0,13.52,3.6,0.382,0.1538,0.0173,0.0071,1.9326,backward_fall,fall
2026-05-05T17:34:02.500000+07:00,2026-05-05T17:34:04.450000+07:00,ล้มไ_01_orig,ล้มไปด้านหลัง,1,original,0.8608,0.2544,1.0471,0.2588,3.0184,3.9944,22.7554,0.3752,14.4238,40.2796,250.208,0.5545,65.1288,80.2693,306.7554,11.2041,97.8857,20.6902,123.5655,28.328,95.237,24.667,8,0,7,0.156,-0.002,603.5,513.9,0.6862,0.075,130.258,-0.000131,85.0,85.8,1.9,0.8,97.4,98.0,16.24,4.5,-0.63,0.0197,0.1341,0.0216,7.2843,backward_fall,fall
2026-05-05T17:34:03+07:00,2026-05-05T17:34:04.950000+07:00,ล้มไ_01_orig,ล้มไปด้านหลัง,1,original,1.0582,1.0558,4.4221,0.1988,6.0194,11.9408,70.9013,0.3752,32.046,61.8621,268.4582,0.5545,94.3287,99.4797,306.7554,7.6139,95.5603,35.7957,172.9245,28.328,144.596,175.2516,14,4,13,0.5569,-0.006,1991.7,623.8,0.5148,0.1,188.657,-0.000154,85.1,86.4,2.5,1.3,97.4,98.0,23.13,5.38,-0.218,0.0172,0.1341,0.0333,12.4539,backward_fall,fall
