pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p
2026-05-27T23:31:28.943,581882,0.96,-0.14,-0.14,-30.5,12.0,13.6,-10.5,61.6,3.1,101.123,35.34,0,1,0,1,2,NONE,96,467
2026-05-27T23:31:28.986,581930,0.97,-0.31,-0.11,-44.8,9.1,5.6,-10.4,61.6,2.1,101.125,35.33,0,1,0,1,2,NONE,100,542
2026-05-27T23:31:29.032,581981,0.82,-0.42,-0.15,-91.3,-1.5,-7.5,-10.5,61.0,0.4,101.129,35.33,0,1,0,1,2,NONE,100,663
2026-05-27T23:31:29.084,582030,0.85,-0.1,-0.33,-56.7,-8.4,-0.8,-10.5,61.1,-2.6,101.125,35.33,0,1,0,1,2,NONE,80,449
2026-05-27T23:31:29.131,582078,0.89,-0.08,-0.35,-24.4,7.0,5.2,-10.7,61.2,-2.9,101.122,35.33,0,1,0,1,2,NONE,79,491
2026-05-27T23:31:29.177,582130,0.88,-0.35,-0.22,-34.1,9.0,11.7,-10.6,61.2,-3.8,101.127,35.33,0,1,0,1,2,NONE,70,348
2026-05-27T23:31:29.233,582180,1.03,-0.52,-0.3,-80.4,24.2,1.6,-9.3,60.9,-5.6,101.124,35.33,0,1,0,1,2,NONE,48,268
2026-05-27T23:31:29.277,582228,1.0,-0.24,-0.19,-61.9,19.1,12.3,-10.0,60.3,-7.8,101.125,35.33,0,1,0,0,1,NONE,61,349
2026-05-27T23:31:29.339,582280,0.97,-0.12,-0.07,-47.4,12.9,13.3,-9.4,60.0,-9.3,101.125,35.32,0,1,0,0,1,NONE,97,572
2026-05-27T23:31:29.389,582332,0.91,-0.24,-0.11,-37.8,22.0,7.6,-9.2,59.2,-10.4,101.12,35.34,0,1,0,0,1,NONE,37,215
2026-05-27T23:31:29.437,582378,0.89,-0.26,-0.14,-30.9,17.9,6.2,-8.2,58.6,-12.8,101.12,35.33,0,1,0,0,1,NONE,51,248
2026-05-27T23:31:29.483,582430,0.91,-0.3,-0.08,-53.2,16.5,5.1,-8.0,58.6,-13.9,101.121,35.33,0,1,0,1,2,NONE,67,317
2026-05-27T23:31:29.531,582478,0.91,-0.23,-0.12,-43.0,10.9,4.9,-8.2,57.6,-15.6,101.123,35.32,0,1,0,1,2,NONE,69,357
2026-05-27T23:31:29.581,582530,0.94,-0.27,-0.14,-28.3,8.6,6.5,-7.9,56.7,-15.0,101.123,35.33,0,1,0,0,1,NONE,71,349
2026-05-27T23:31:29.640,582582,0.89,-0.32,-0.07,-17.2,6.9,9.7,-7.4,56.6,-14.8,101.123,35.34,0,1,0,0,1,NONE,33,197
2026-05-27T23:31:29.688,582630,0.88,-0.33,-0.07,-8.9,8.4,9.8,-7.4,55.8,-16.2,101.126,35.33,0,1,0,0,1,NONE,46,231
2026-05-27T23:31:29.737,582678,0.9,-0.47,-0.08,-17.1,17.7,10.7,-6.8,55.7,-17.5,101.124,35.33,0,1,0,0,1,NONE,116,595
2026-05-27T23:31:29.787,582730,0.98,-0.31,-0.33,-8.5,25.3,17.0,-6.9,54.9,-17.8,101.122,35.32,0,1,0,1,2,NONE,57,248
2026-05-27T23:31:29.836,582780,1.12,-0.08,-0.21,-1.8,15.6,22.7,-5.7,55.0,-17.9,101.124,35.33,0,1,0,1,2,NONE,78,391
2026-05-27T23:31:29.888,582829,0.95,-0.14,-0.13,37.4,-8.1,26.3,-5.2,54.1,-16.9,101.123,35.32,0,1,0,1,2,NONE,77,362
2026-05-27T23:31:29.926,582880,0.78,-0.28,-0.27,13.4,11.2,22.8,-5.2,55.1,-17.6,101.121,35.34,0,1,0,1,2,NONE,49,215
2026-05-27T23:31:29.990,582932,1.02,-0.13,-0.39,17.6,9.7,18.9,-4.6,55.3,-15.6,101.123,35.33,0,1,0,0,1,NONE,54,201
2026-05-27T23:31:30.021,582978,1.04,-0.17,-0.3,-1.6,5.2,16.7,-4.3,54.8,-16.5,101.124,35.33,0,1,0,0,1,NONE,35,177
2026-05-27T23:31:30.088,583029,1.1,-0.02,-0.37,-4.5,0.9,13.5,-4.3,54.8,-16.5,101.119,35.33,0,1,0,0,1,NONE,41,167
2026-05-27T23:31:30.132,583078,0.91,-0.05,-0.24,2.0,-3.5,13.7,-3.2,54.7,-15.9,101.12,35.33,0,1,0,0,1,NONE,50,224
2026-05-27T23:31:30.179,583130,0.93,-0.1,-0.26,-2.4,4.9,10.3,-2.9,54.2,-14.8,101.124,35.33,0,1,0,1,2,NONE,37,185
2026-05-27T23:31:30.228,583182,0.9,-0.09,-0.21,-6.6,1.6,11.0,-2.6,53.8,-16.4,101.121,35.33,0,1,0,1,2,NONE,40,176
2026-05-27T23:31:30.276,583230,0.91,-0.06,-0.22,-17.6,6.0,9.2,-2.5,53.7,-16.7,101.121,35.33,0,1,0,0,1,NONE,48,214
2026-05-27T23:31:30.328,583278,0.88,-0.0,-0.23,-18.0,11.8,6.2,-2.4,53.0,-17.9,101.12,35.32,0,1,0,0,1,NONE,43,241
2026-05-27T23:31:30.388,583330,0.85,0.1,-0.28,3.4,10.5,4.6,-2.5,52.6,-17.9,101.121,35.33,0,1,0,0,1,NONE,42,202
2026-05-27T23:31:30.438,583380,0.97,-0.03,-0.21,20.5,12.1,0.3,-2.8,53.0,-16.7,101.125,35.34,0,1,0,0,1,NONE,46,150
2026-05-27T23:31:30.486,583429,1.01,-0.15,-0.24,6.5,18.1,-6.5,-2.3,53.1,-17.2,101.124,35.33,0,1,0,0,1,NONE,51,251
2026-05-27T23:31:30.534,583480,0.98,-0.18,-0.15,-12.3,2.6,-10.6,-2.4,53.9,-16.5,101.125,35.33,0,1,0,0,1,NONE,54,236
2026-05-27T23:31:30.584,583532,0.97,-0.05,-0.14,0.4,-5.0,-11.5,-2.7,53.8,-17.3,101.123,35.33,0,1,0,0,1,NONE,43,156
2026-05-27T23:31:30.629,583578,1.03,-0.1,-0.3,-3.7,0.1,-10.1,-2.8,53.6,-16.9,101.125,35.33,0,1,0,0,1,NONE,49,238
2026-05-27T23:31:30.678,583631,0.91,-0.18,-0.2,-0.9,-6.5,-14.3,-3.4,53.7,-19.7,101.124,35.33,0,1,0,0,1,NONE,50,299
2026-05-27T23:31:30.726,583678,0.86,-0.22,-0.33,-19.3,5.9,-14.5,-4.3,53.9,-18.8,101.121,35.33,0,1,0,0,1,NONE,52,199
2026-05-27T23:31:30.790,583731,0.86,-0.14,-0.29,-14.6,2.5,-7.9,-4.5,53.2,-20.0,101.122,35.33,0,1,0,0,1,NONE,35,197
2026-05-27T23:31:30.838,583782,0.86,-0.33,-0.36,-36.3,12.7,-8.4,-4.6,53.5,-19.2,101.12,35.33,0,1,0,0,1,NONE,44,183
2026-05-27T23:31:30.886,583830,1.08,-0.21,-0.26,-18.9,7.1,0.0,-4.3,52.8,-19.2,101.121,35.32,0,1,0,0,1,NONE,28,145
2026-05-27T23:31:30.937,583878,1.02,-0.22,-0.21,-2.9,0.5,-1.5,-4.7,53.1,-20.3,101.12,35.33,0,1,0,0,1,NONE,65,147
2026-05-27T23:31:30.989,583931,0.9,-0.28,-0.19,-6.2,4.6,-1.7,-5.0,52.2,-20.7,101.121,35.33,0,1,0,0,1,NONE,43,236
2026-05-27T23:31:31.028,583980,0.89,-0.32,-0.19,-16.0,16.2,-1.8,-5.4,51.5,-20.7,101.119,35.33,0,1,0,0,1,NONE,49,338
2026-05-27T23:31:31.081,584029,0.87,-0.28,-0.24,-10.4,25.5,5.1,-4.1,51.7,-20.7,101.121,35.33,0,1,0,0,1,NONE,57,230
2026-05-27T23:31:31.126,584080,0.85,-0.15,-0.19,-2.1,19.7,12.9,-3.5,51.3,-19.6,101.123,35.33,0,1,0,0,1,NONE,70,217
2026-05-27T23:31:31.188,584132,0.94,-0.24,-0.19,4.1,18.4,13.2,-3.1,51.2,-20.5,101.121,35.33,0,1,0,0,1,NONE,60,179
2026-05-27T23:31:31.236,584178,0.96,-0.2,-0.14,16.8,12.0,18.7,-2.9,51.0,-19.3,101.125,35.33,0,1,0,0,1,NONE,35,210
2026-05-27T23:31:31.285,584230,1.03,-0.25,-0.34,20.5,17.5,16.7,-2.1,51.3,-19.6,101.121,35.33,0,1,0,0,1,NONE,36,163
2026-05-27T23:31:31.333,584278,0.93,-0.16,-0.33,18.2,11.1,22.8,-2.0,50.9,-19.8,101.121,35.33,0,1,0,0,1,NONE,34,116
2026-05-27T23:31:31.382,584330,0.93,-0.2,-0.33,20.3,6.0,18.2,-1.3,51.0,-18.7,101.12,35.33,0,1,0,0,1,NONE,32,156
2026-05-27T23:31:31.437,584380,0.88,-0.13,-0.38,9.5,6.8,13.5,-1.7,51.6,-17.7,101.126,35.34,0,1,0,0,1,NONE,31,171
2026-05-27T23:31:31.483,584429,0.94,-0.0,-0.4,33.1,-1.3,12.8,-1.1,51.4,-18.9,101.122,35.34,0,1,0,0,1,NONE,58,314
2026-05-27T23:31:31.529,584480,0.97,-0.09,-0.37,17.7,2.0,6.1,-0.5,51.8,-18.5,101.124,35.33,0,1,0,0,1,NONE,47,227
2026-05-27T23:31:31.590,584532,1.02,-0.03,-0.39,16.2,-1.0,4.5,-0.9,52.3,-16.0,101.124,35.33,0,1,0,0,1,NONE,31,163
2026-05-27T23:31:31.632,584578,0.98,0.0,-0.37,18.1,-4.3,2.9,-0.6,51.7,-18.4,101.121,35.33,0,1,0,0,1,NONE,34,248
2026-05-27T23:31:31.691,584632,0.91,-0.03,-0.34,23.5,1.7,-0.5,-0.6,53.0,-16.8,101.122,35.33,0,1,0,0,1,NONE,38,212
2026-05-27T23:31:31.738,584678,0.95,-0.06,-0.36,9.8,7.3,-2.6,-0.9,52.6,-16.7,101.125,35.33,0,1,0,0,1,NONE,32,179
2026-05-27T23:31:31.783,584730,0.88,-0.03,-0.33,7.9,6.4,-5.6,-0.8,53.3,-15.5,101.12,35.33,0,1,0,0,1,NONE,28,205
2026-05-27T23:31:31.840,584782,0.89,-0.03,-0.29,10.1,7.0,-8.7,-1.4,53.1,-16.2,101.121,35.33,0,1,0,0,1,NONE,27,156
2026-05-27T23:31:31.884,584830,0.91,-0.04,-0.27,14.9,7.6,-7.1,-1.3,53.5,-16.9,101.125,35.34,0,1,0,0,1,NONE,23,134
2026-05-27T23:31:31.928,584878,0.93,-0.09,-0.29,12.0,9.6,-6.3,-2.2,53.3,-15.9,101.118,35.33,0,1,0,0,1,NONE,87,254
2026-05-27T23:31:31.991,584930,0.92,-0.17,-0.19,-17.6,-1.1,-8.5,-2.1,53.9,-14.8,101.123,35.33,0,1,0,0,1,NONE,45,257
2026-05-27T23:31:32.038,584980,0.91,-0.19,-0.2,-47.4,-2.2,-11.5,-2.4,53.3,-16.7,101.122,35.33,0,1,0,0,1,NONE,55,179
2026-05-27T23:31:32.086,585029,0.86,-0.11,-0.37,-35.9,0.5,-9.8,-2.5,53.0,-17.5,101.121,35.33,0,1,0,0,1,NONE,34,184
2026-05-27T23:31:32.137,585080,0.69,-0.16,-0.37,-49.1,7.2,-3.3,-2.7,52.0,-19.2,101.121,35.32,0,1,0,0,1,NONE,34,214
2026-05-27T23:31:32.185,585132,0.99,-0.31,-0.4,-49.1,17.8,-7.5,-3.0,51.4,-18.8,101.124,35.33,0,1,0,0,1,NONE,45,234
2026-05-27T23:31:32.234,585178,0.93,-0.35,-0.54,-78.5,19.3,-1.6,-3.0,50.2,-21.7,101.125,35.33,0,1,0,0,1,NONE,39,180
2026-05-27T23:31:32.285,585230,1.04,-0.27,-0.39,-47.4,13.3,9.9,-2.3,48.7,-22.7,101.125,35.32,0,1,0,0,1,NONE,36,150
2026-05-27T23:31:32.329,585278,0.96,-0.37,-0.22,-53.7,2.6,12.6,-1.6,47.5,-22.7,101.126,35.33,0,1,0,0,1,NONE,29,134
2026-05-27T23:31:32.385,585330,0.89,-0.41,-0.25,-86.7,13.9,10.4,-2.1,45.7,-24.5,101.128,35.33,0,1,0,0,1,NONE,32,111
2026-05-27T23:31:32.440,585382,0.88,-0.31,-0.3,-75.3,18.4,18.9,-1.0,43.1,-24.1,101.121,35.33,0,1,0,0,1,NONE,89,413
2026-05-27T23:31:32.489,585430,0.84,-0.35,-0.3,-75.8,13.5,20.1,-0.7,41.5,-26.9,101.122,35.32,0,0,0,0,0,NONE,87,421
2026-05-27T23:31:32.539,585481,0.84,-0.37,-0.25,-78.2,18.0,24.4,0.3,39.5,-26.3,101.125,35.33,0,0,0,0,0,NONE,63,335
2026-05-27T23:31:32.587,585528,0.89,-0.29,-0.22,-70.7,14.3,26.6,1.2,37.1,-27.2,101.124,35.33,0,0,0,0,0,NONE,59,180
2026-05-27T23:31:32.638,585582,0.85,-0.35,-0.21,-56.0,10.4,29.0,2.1,34.7,-28.0,101.123,35.33,0,0,0,0,0,NONE,73,228
2026-05-27T23:31:32.686,585628,0.88,-0.36,-0.23,-46.9,13.3,28.7,1.7,32.8,-26.4,101.124,35.32,0,0,0,0,0,NONE,62,313
2026-05-27T23:31:32.732,585678,0.96,-0.35,-0.31,-47.7,16.0,32.5,2.6,31.2,-27.1,101.124,35.33,0,0,0,0,0,NONE,52,224
2026-05-27T23:31:32.787,585728,0.86,-0.18,-0.26,-37.4,3.7,30.2,2.5,28.5,-26.6,101.122,35.33,0,0,0,0,0,NONE,21,96
2026-05-27T23:31:32.827,585780,0.8,-0.17,-0.15,-26.1,-5.2,25.1,2.7,27.0,-28.0,101.122,35.33,0,0,0,0,0,NONE,35,145
2026-05-27T23:31:32.887,585829,0.8,-0.2,-0.23,-20.4,1.3,26.1,2.4,26.1,-27.5,101.124,35.33,0,0,0,0,0,NONE,36,180
2026-05-27T23:31:32.941,585880,1.19,-0.05,-0.32,-18.4,1.3,19.7,2.5,24.5,-27.3,101.125,35.32,0,0,0,0,0,NONE,43,215
2026-05-27T23:31:32.987,585932,1.05,-0.17,-0.28,-59.8,8.1,9.0,2.5,24.1,-25.9,101.123,35.33,0,0,0,0,0,NONE,37,199
2026-05-27T23:31:33.031,585978,1.01,-0.06,-0.2,-52.5,5.5,16.5,2.7,22.1,-26.1,101.121,35.33,0,0,0,0,0,NONE,39,198
2026-05-27T23:31:33.088,586031,0.92,-0.12,-0.12,-27.0,3.0,18.4,2.2,20.8,-25.7,101.124,35.33,0,0,0,0,0,NONE,51,185
2026-05-27T23:31:33.130,586078,0.95,-0.16,-0.26,-55.5,22.7,15.1,2.5,19.3,-26.1,101.122,35.33,0,0,0,0,0,NONE,49,206
2026-05-27T23:31:33.188,586131,0.92,-0.18,-0.23,-63.5,15.5,12.9,3.0,17.7,-23.8,101.128,35.33,0,0,0,0,0,NONE,66,210
2026-05-27T23:31:33.235,586180,0.93,-0.06,-0.19,-58.2,21.2,12.6,2.6,15.9,-23.2,101.123,35.33,0,0,0,0,0,NONE,31,144
2026-05-27T23:31:33.287,586228,0.94,-0.12,-0.25,-64.7,18.5,11.2,3.2,14.6,-21.9,101.122,35.32,0,0,0,0,0,NONE,60,201
2026-05-27T23:31:33.339,586280,0.99,-0.15,-0.2,-60.8,22.2,11.0,3.3,13.3,-20.6,101.123,35.33,0,0,0,0,0,NONE,70,258
2026-05-27T23:31:33.388,586332,0.95,-0.1,-0.17,-59.8,16.4,11.4,3.7,11.6,-18.4,101.122,35.33,0,0,0,0,0,NONE,89,312
2026-05-27T23:31:33.436,586378,0.94,-0.15,-0.16,-55.1,18.4,10.3,4.0,10.6,-16.5,101.124,35.33,0,0,0,0,0,NONE,23,114
2026-05-27T23:31:33.489,586430,0.93,-0.28,-0.12,-72.5,16.2,9.6,4.0,10.0,-16.4,101.12,35.32,0,0,0,0,0,NONE,64,234
2026-05-27T23:31:33.534,586478,0.92,-0.22,-0.11,-86.1,10.8,8.4,4.1,8.7,-13.8,101.123,35.33,0,0,0,0,0,NONE,51,167
2026-05-27T23:31:33.589,586530,0.99,-0.1,-0.25,-84.5,22.2,5.3,4.0,7.2,-11.7,101.125,35.33,0,0,0,0,0,NONE,46,292
2026-05-27T23:31:33.639,586581,0.96,0.13,-0.38,-44.6,10.9,11.7,4.1,5.4,-7.6,101.124,35.32,0,0,0,0,0,NONE,52,214
2026-05-27T23:31:33.688,586630,1.02,-0.26,-0.17,-30.4,12.5,12.5,4.9,4.9,-5.9,101.121,35.32,0,0,0,0,0,NONE,26,139
2026-05-27T23:31:33.736,586678,0.79,-0.34,-0.28,-78.1,23.9,0.5,4.4,4.4,-3.1,101.122,35.33,0,0,0,0,0,NONE,57,240
2026-05-27T23:31:33.784,586730,0.83,-0.27,-0.35,-92.7,30.5,-1.8,4.5,4.9,-0.6,101.125,35.33,0,0,0,0,0,NONE,58,281
2026-05-27T23:31:33.838,586780,0.93,-0.32,-0.35,-86.4,35.9,-0.6,4.2,5.1,2.7,101.12,35.32,0,0,0,0,0,NONE,42,179
2026-05-27T23:31:33.883,586828,1.09,-0.25,-0.29,-62.3,25.0,6.2,4.3,5.3,5.0,101.123,35.33,0,0,0,0,0,NONE,55,189
2026-05-27T23:31:33.929,586880,0.97,-0.34,-0.22,-35.8,14.1,11.2,4.0,6.0,5.5,101.121,35.33,0,0,0,0,0,NONE,48,200
2026-05-27T23:31:33.990,586932,0.85,-0.41,-0.24,-62.1,18.7,5.4,3.9,6.4,6.6,101.121,35.32,0,1,0,0,1,NONE,46,202
2026-05-27T23:31:34.026,586978,0.82,-0.3,-0.24,-54.0,20.1,9.9,3.6,6.3,10.3,101.122,35.33,0,1,0,0,1,NONE,58,231
2026-05-27T23:31:34.089,587030,0.88,-0.28,-0.25,-56.5,24.8,12.9,3.3,7.5,12.6,101.12,35.33,0,0,0,0,0,NONE,46,170
2026-05-27T23:31:34.133,587078,0.87,-0.31,-0.25,-48.6,23.1,15.7,2.7,7.4,13.4,101.126,35.33,0,0,0,0,0,NONE,49,155
2026-05-27T23:31:34.187,587130,0.93,-0.28,-0.22,-40.3,23.2,21.9,2.0,7.8,14.4,101.123,35.33,0,0,0,0,0,NONE,55,270
2026-05-27T23:31:34.240,587182,0.99,-0.23,-0.2,-16.5,11.9,22.9,0.8,8.6,15.5,101.126,35.33,0,0,0,0,0,NONE,44,252
