pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p
2026-05-28T00:04:37.362,2570362,-0.9,-0.37,0.2,-0.9,11.4,3.2,-31.9,50.5,20.6,101.119,36.76,0,1,0,0,1,NONE,53,370
2026-05-28T00:04:37.414,2570414,-0.93,-0.38,0.16,-2.8,18.1,0.2,-32.3,50.2,20.3,101.113,36.75,0,1,0,0,1,NONE,46,242
2026-05-28T00:04:37.466,2570466,-0.94,-0.38,0.21,-3.2,28.5,-2.8,-32.7,50.9,19.5,101.113,36.75,0,1,0,0,1,NONE,48,359
2026-05-28T00:04:37.511,2570512,-0.89,-0.36,0.21,-14.4,38.5,-1.8,-33.2,50.6,18.7,101.114,36.76,0,1,0,0,1,NONE,36,183
2026-05-28T00:04:37.564,2570565,-0.84,-0.48,0.17,-6.8,37.3,-1.8,-34.3,51.1,18.7,101.115,36.75,0,1,0,0,1,NONE,26,143
2026-05-28T00:04:37.610,2570612,-0.88,-0.44,0.12,-30.3,24.0,-1.2,-34.8,51.3,17.8,101.113,36.75,0,1,0,0,1,NONE,78,194
2026-05-28T00:04:37.664,2570665,-1.03,-0.04,0.27,-8.0,52.6,2.3,-35.4,52.1,15.3,101.109,36.75,0,1,0,0,1,NONE,48,233
2026-05-28T00:04:37.713,2570714,-0.83,-0.44,0.39,17.5,36.5,-10.4,-36.3,51.9,15.9,101.116,36.75,0,1,0,0,1,NONE,33,201
2026-05-28T00:04:37.760,2570763,-0.98,-0.34,0.39,-6.5,18.7,-2.4,-36.7,51.6,14.9,101.114,36.76,0,1,0,0,1,NONE,27,193
2026-05-28T00:04:37.814,2570814,-0.8,-0.31,0.39,7.0,15.2,-0.1,-37.1,51.8,14.4,101.112,36.76,0,1,0,0,1,NONE,36,148
2026-05-28T00:04:37.865,2570866,-0.85,-0.2,0.39,10.5,6.5,-0.9,-37.5,51.5,14.5,101.114,36.76,0,1,0,0,1,NONE,24,154
2026-05-28T00:04:37.909,2570912,-0.89,-0.34,0.44,19.5,-1.7,-1.6,-37.1,51.3,15.7,101.116,36.76,0,1,0,0,1,NONE,29,159
2026-05-28T00:04:37.958,2570964,-0.88,-0.37,0.42,1.8,-7.1,2.3,-37.1,51.7,14.9,101.114,36.76,0,1,0,0,1,NONE,32,167
2026-05-28T00:04:38.012,2571012,-0.88,-0.29,0.37,-7.5,-14.2,3.1,-36.7,51.5,15.6,101.116,36.76,0,1,0,0,1,NONE,32,205
2026-05-28T00:04:38.060,2571064,-0.87,-0.24,0.33,-1.7,-12.1,8.5,-36.9,51.5,13.8,101.115,36.76,0,1,0,0,1,NONE,29,248
2026-05-28T00:04:38.115,2571115,-0.87,-0.24,0.29,7.2,-11.2,11.9,-36.1,52.1,14.8,101.115,36.76,0,1,0,0,1,NONE,27,164
2026-05-28T00:04:38.163,2571164,-0.89,-0.28,0.25,19.9,-10.6,17.1,-35.3,52.1,15.8,101.117,36.77,0,1,0,0,1,NONE,39,198
2026-05-28T00:04:38.215,2571215,-0.91,-0.34,0.25,27.5,-12.0,13.5,-35.1,51.9,17.3,101.11,36.75,0,1,0,0,1,NONE,46,286
2026-05-28T00:04:38.261,2571262,-0.84,-0.31,0.17,17.4,-16.4,12.3,-34.2,51.7,18.1,101.116,36.76,0,1,0,0,1,NONE,40,222
2026-05-28T00:04:38.315,2571316,-0.94,-0.24,0.18,16.6,-17.5,5.4,-33.9,51.7,18.3,101.112,36.75,0,1,0,0,1,NONE,92,183
2026-05-28T00:04:38.361,2571362,-1.01,-0.55,0.37,-8.3,-14.9,-2.8,-32.9,52.0,19.0,101.115,36.75,0,1,0,0,1,NONE,103,435
2026-05-28T00:04:38.412,2571412,-0.96,-0.16,0.24,16.5,-9.5,-14.9,-33.1,52.0,18.8,101.115,36.76,0,1,0,0,1,NONE,84,328
2026-05-28T00:04:38.462,2571463,-0.81,-0.46,0.27,18.9,-2.7,-2.2,-32.4,51.7,19.1,101.115,36.75,0,1,0,1,2,NONE,133,741
2026-05-28T00:04:38.514,2571514,-0.88,-0.38,0.22,17.0,-4.2,-1.0,-32.0,51.5,20.0,101.112,36.75,0,1,0,1,2,NONE,135,815
2026-05-28T00:04:38.562,2571563,-0.93,-0.45,0.18,11.8,-9.5,-2.0,-32.0,51.5,19.2,101.114,36.75,0,1,0,1,2,NONE,103,554
2026-05-28T00:04:38.614,2571614,-0.94,-0.42,0.19,19.5,-2.3,0.4,-31.1,50.9,19.8,101.113,36.75,0,1,0,1,2,NONE,60,403
2026-05-28T00:04:38.665,2571666,-0.88,-0.47,0.18,9.6,4.0,-0.6,-31.4,50.6,20.7,101.108,36.75,0,1,0,1,2,NONE,144,719
2026-05-28T00:04:38.711,2571714,-0.9,-0.45,0.19,-4.3,7.3,-1.1,-31.5,50.9,21.5,101.114,36.76,0,1,0,1,2,NONE,161,925
2026-05-28T00:04:38.761,2571762,-0.9,-0.42,0.18,-10.4,17.3,-1.9,-31.0,51.3,20.9,101.111,36.76,0,1,1,1,3,NONE,132,796
2026-05-28T00:04:38.813,2571814,-0.88,-0.4,0.19,-14.6,22.7,-4.9,-31.8,51.2,19.5,101.113,36.75,0,1,1,1,3,NONE,62,356
2026-05-28T00:04:38.865,2571866,-0.83,-0.4,0.19,-18.1,20.2,-3.5,-32.3,52.1,19.4,101.113,36.75,0,1,0,1,2,NONE,38,159
2026-05-28T00:04:38.911,2571912,-0.9,-0.32,0.26,-20.3,20.0,-6.7,-32.6,52.1,19.6,101.115,36.75,0,1,0,1,2,NONE,69,237
2026-05-28T00:04:38.964,2571964,-0.92,-0.14,0.32,10.9,49.7,8.4,-33.2,52.9,18.0,101.111,36.75,0,1,0,1,2,NONE,41,187
2026-05-28T00:04:39.012,2572012,-0.89,-0.51,0.37,9.1,35.9,-2.4,-34.3,52.6,16.9,101.113,36.76,0,1,0,1,2,NONE,31,175
2026-05-28T00:04:39.064,2572065,-0.86,-0.33,0.33,-9.8,28.0,19.7,-34.4,52.8,16.3,101.113,36.76,0,1,1,1,3,NONE,32,186
2026-05-28T00:04:39.116,2572116,-0.98,-0.28,0.32,-4.8,24.5,8.1,-35.0,52.7,15.7,101.113,36.76,0,1,1,1,3,NONE,19,107
2026-05-28T00:04:39.160,2572164,-1.04,-0.35,0.4,5.1,25.9,6.5,-35.3,53.3,15.6,101.113,36.76,0,1,1,1,3,NONE,52,331
2026-05-28T00:04:39.212,2572212,-0.9,-0.36,0.37,4.2,23.4,5.3,-35.1,53.2,15.3,101.115,36.75,0,1,1,1,3,NONE,43,274
2026-05-28T00:04:39.264,2572264,-0.91,-0.27,0.39,-2.9,17.5,4.1,-35.5,53.3,14.6,101.115,36.76,0,1,1,1,3,NONE,30,196
2026-05-28T00:04:39.312,2572312,-0.83,-0.22,0.39,2.0,14.8,4.5,-35.5,53.8,14.3,101.111,36.75,0,1,1,1,3,NONE,31,128
2026-05-28T00:04:39.364,2572364,-0.8,-0.2,0.37,11.0,9.3,4.0,-35.3,53.2,13.8,101.113,36.75,0,1,1,1,3,NONE,54,358
2026-05-28T00:04:39.413,2572414,-0.88,-0.36,0.47,25.1,8.1,3.8,-35.2,53.7,13.9,101.113,36.75,0,1,1,1,3,NONE,116,322
2026-05-28T00:04:39.462,2572462,-0.74,-0.36,0.46,2.6,-1.0,-3.3,-35.4,53.2,15.1,101.116,36.75,0,1,1,1,3,NONE,25,164
2026-05-28T00:04:39.510,2572511,-0.84,-0.23,0.41,23.1,3.4,-7.8,-35.4,53.2,15.1,101.111,36.75,0,1,1,1,3,NONE,31,167
2026-05-28T00:04:39.563,2572563,-0.7,-0.56,0.36,23.1,-2.3,-2.0,-35.1,53.0,15.5,101.115,36.75,0,1,0,1,2,NONE,39,169
2026-05-28T00:04:39.610,2572614,-0.83,-0.41,0.35,8.6,-10.9,2.4,-34.1,52.6,17.6,101.111,36.75,0,1,0,1,2,NONE,42,179
2026-05-28T00:04:39.666,2572666,-0.89,-0.37,0.36,22.1,2.3,13.4,-34.2,51.9,15.8,101.114,36.75,0,1,1,1,3,NONE,42,159
2026-05-28T00:04:39.713,2572714,-0.79,-0.66,0.41,18.6,-0.4,1.8,-34.2,52.2,17.5,101.116,36.75,0,1,1,1,3,NONE,37,202
2026-05-28T00:04:39.762,2572762,-0.77,-0.49,0.37,3.9,-4.1,-3.2,-34.2,52.0,17.3,101.114,36.75,0,1,1,1,3,NONE,37,165
2026-05-28T00:04:39.809,2572814,-0.7,-0.39,0.28,-8.2,-7.6,-1.3,-33.4,52.5,17.6,101.113,36.75,0,1,1,1,3,NONE,49,230
2026-05-28T00:04:39.866,2572866,-0.51,-0.61,0.22,-11.9,-21.4,-1.2,-33.6,52.8,16.7,101.115,36.75,0,1,0,1,2,NONE,120,436
2026-05-28T00:04:39.911,2572912,-1.25,-0.23,0.43,-30.9,-7.9,0.6,-33.2,53.6,16.2,101.11,36.75,0,1,0,1,2,NONE,122,366
2026-05-28T00:04:39.960,2572964,-0.69,-0.3,0.1,-10.1,-13.6,12.5,-32.2,53.7,15.3,101.113,36.75,0,1,0,1,2,NONE,28,121
2026-05-28T00:04:40.011,2573012,-1.04,-0.34,0.06,25.5,-11.1,14.6,-32.0,54.3,15.9,101.117,36.75,0,1,0,1,2,NONE,25,118
2026-05-28T00:04:40.057,2573064,-0.8,-0.47,-0.05,0.1,-27.4,0.2,-31.3,53.2,17.8,101.111,36.75,0,1,0,0,1,NONE,40,116
2026-05-28T00:04:40.110,2573115,-0.94,-0.48,0.03,-19.7,-57.7,6.2,-30.2,53.4,17.8,101.11,36.75,0,1,0,0,1,NONE,58,131
2026-05-28T00:04:40.162,2573164,-0.66,-0.32,-0.1,-31.6,-114.5,6.8,-27.4,54.4,17.2,101.113,36.74,0,1,0,0,1,NONE,94,126
2026-05-28T00:04:40.211,2573212,-1.72,0.07,0.08,7.4,-83.7,0.8,-26.0,54.5,18.5,101.115,36.75,0,1,0,0,1,NONE,118,399
2026-05-28T00:04:40.264,2573264,-0.45,-0.46,0.05,88.4,-23.3,11.7,-23.5,53.1,21.3,101.111,36.75,0,1,1,1,3,NONE,83,329
2026-05-28T00:04:40.313,2573314,-0.59,-0.82,-0.56,49.0,56.2,57.7,-24.0,52.4,21.9,101.116,36.74,0,1,1,1,3,NONE,90,299
2026-05-28T00:04:40.362,2573363,-0.38,-0.53,-0.51,-14.3,-38.5,38.2,-22.9,51.9,22.2,101.114,36.75,0,1,1,1,3,NONE,66,293
2026-05-28T00:04:40.407,2573414,-0.4,-0.2,-0.3,-23.4,-72.6,9.0,-20.3,52.4,21.7,101.113,36.74,0,1,1,1,3,NONE,111,312
2026-05-28T00:04:40.466,2573466,-0.47,-0.15,0.1,-65.6,1.3,-42.8,-19.7,53.1,19.3,101.115,36.75,0,1,0,0,1,NONE,100,401
2026-05-28T00:04:40.511,2573512,-0.64,0.24,0.38,-98.3,57.5,-27.1,-20.8,54.9,17.4,101.114,36.74,0,1,0,0,1,NONE,142,425
2026-05-28T00:04:40.564,2573564,-0.44,-0.64,0.26,-126.5,154.4,-26.8,-23.4,56.9,13.2,101.113,36.75,0,0,0,0,0,NONE,429,1243
2026-05-28T00:04:40.611,2573612,-4.0,-0.74,2.1,-138.7,208.1,-49.9,-27.0,58.1,9.3,101.119,36.75,0,0,0,0,0,NONE,601,2036
2026-05-28T00:04:40.664,2573664,-0.39,-1.57,-0.5,-98.9,322.5,-50.2,-29.7,58.6,3.8,101.112,36.74,0,1,0,0,1,NONE,528,838
2026-05-28T00:04:40.708,2573713,-0.18,0.04,-0.69,-93.1,202.3,4.3,-30.6,58.7,-2.5,101.116,36.74,0,1,0,0,1,NONE,352,1622
2026-05-28T00:04:40.762,2573762,0.22,-0.73,-0.63,-150.3,87.6,-194.2,-31.6,57.2,-8.3,101.116,36.74,0,1,0,1,2,NONE,161,638
2026-05-28T00:04:40.810,2573814,0.83,0.47,-0.12,-199.2,43.0,66.2,-30.9,53.7,-14.6,101.115,36.74,0,1,0,1,2,NONE,222,846
