window_start_ts,window_end_ts,session_id,class,label,source,svm_mean,svm_std,svm_max,svm_min,jerk_mean,jerk_std,jerk_max,jerk_min,KII_mean,KII_std,KII_max,KII_min,omega_mean,omega_std,omega_max,omega_min,theta_mean,theta_std,theta_max,theta_min,theta_range,jerk_energy,free_fall_n,impact_n,high_rot_n,svm_dev_mean,press_delta,mic_p2p_max,mic_p2p_mean,GSI,jerk_sparsity,angular_impulse,press_slope,hr_mean,hr_max,hr_delta,hr_spike,spo2_min,spo2_mean,rmssd,sdnn,hr_accel,osi,css_max,css_mean,fcri,class_en,category
2026-05-28T00:03:46.272,2026-05-28T00:03:48.221,ล้มแ_02_orig,ล้มแบบค่อยๆทรุด,1,original,1.0223,0.1086,1.427,0.8808,3.9104,3.6055,12.3045,0.4472,6.35,6.5629,25.0674,0.6747,21.9971,11.8753,51.8482,5.4351,78.6041,5.4189,88.8511,68.0426,20.809,27.966,0,0,0,0.0676,-0.002,1100.0,581.4,0.9222,0.05,43.994,0.000114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:03:46.772,2026-05-28T00:03:48.721,ล้มแ_02_orig,ล้มแบบค่อยๆทรุด,1,original,0.9922,0.1374,1.427,0.6551,4.1213,3.2823,12.3045,0.4472,7.4443,6.4786,25.0674,0.6747,28.2904,13.2904,56.4022,5.4351,81.8744,6.935,102.0075,71.062,30.945,27.4891,0,0,0,0.0911,0.005,920.0,510.6,0.8724,0.0,56.581,0.000807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:03:47.273,2026-05-28T00:03:49.220,ล้มแ_02_orig,ล้มแบบค่อยๆทรุด,1,original,1.0003,0.3373,2.5376,0.4663,6.0017,7.3289,40.565,0.4472,28.1656,65.5949,312.9021,0.6963,51.8241,54.7652,237.658,5.4351,87.7602,14.6333,138.6468,71.062,67.585,88.3901,1,1,5,0.1774,0.007,2253.0,541.6,0.748,0.05,103.648,0.002251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:04:35.570,2026-05-28T00:04:37.511,ล้มแ_03_orig,ล้มแบบค่อยๆทรุด,1,original,1.0084,0.038,1.1537,0.9266,1.9906,1.6912,7.6968,0.0,3.1661,3.113,12.7547,0.0,20.8818,13.3309,50.4711,1.7378,76.0683,5.9806,83.2502,63.9187,19.332,6.751,0,0,0,0.0263,0.0,692.0,421.9,0.9714,0.025,41.764,0.000295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:04:36.061,2026-05-28T00:04:38.012,ล้มแ_03_orig,ล้มแบบค่อยๆทรุด,1,original,1.0078,0.0447,1.1537,0.9266,2.7446,2.1726,9.2607,0.4472,4.6065,4.3611,19.926,0.6101,25.8258,12.5055,53.2546,7.6772,73.3229,6.0639,83.0461,63.9187,19.127,12.1351,0,0,0,0.0321,0.001,602.0,348.7,0.9646,0.05,51.652,3.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:04:36.564,2026-05-28T00:04:38.514,ล้มแ_03_orig,ล้มแบบค่อยๆทรุด,1,original,1.0059,0.0507,1.2081,0.9114,2.9348,2.4357,9.2607,0.4472,4.7172,4.4584,19.926,0.6101,24.1387,11.4105,53.2546,7.6772,73.9619,5.4593,83.0461,65.2111,17.835,14.3971,0,0,0,0.0338,-0.002,815.0,318.9,0.9574,0.05,48.277,0.000334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:04:37.066,2026-05-28T00:04:39.012,ล้มแ_03_orig,ล้มแบบค่อยๆทรุด,1,original,1.0076,0.0519,1.2081,0.9114,2.9624,2.5797,9.2607,0.6,4.8006,4.7668,19.926,0.7194,23.7179,11.7885,53.2546,7.6772,75.4859,5.0533,83.0461,65.2111,17.835,15.2641,0,0,0,0.0362,0.001,925.0,341.1,0.9579,0.05,47.436,-0.000949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:04:37.564,2026-05-28T00:04:39.510,ล้มแ_03_orig,ล้มแบบค่อยๆทรุด,1,original,1.0079,0.0632,1.2081,0.9038,2.9826,2.3902,9.2607,0.6,4.8798,4.5408,19.926,0.7194,23.8201,10.9925,53.2546,4.3186,72.4753,5.8289,83.0461,60.7955,22.251,14.466,0,0,0,0.0466,-0.004,925.0,304.0,0.9481,0.05,47.64,-0.000617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:04:38.060,2026-05-28T00:04:40.011,ล้มแ_03_orig,ล้มแบบค่อยๆทรุด,1,original,1.0028,0.0991,1.3418,0.759,3.7517,3.4858,17.1593,0.6,6.2148,6.9573,37.7122,0.7194,22.4265,9.0721,51.57,4.3186,73.0399,5.7538,86.8613,60.7955,26.066,25.922,0,0,0,0.0663,0.002,925.0,312.7,0.9124,0.05,44.853,-0.000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:04:38.562,2026-05-28T00:04:40.511,ล้มแ_03_orig,ล้มแบบค่อยๆทรุด,1,original,0.9768,0.2019,1.7233,0.5034,5.7606,5.9623,27.5296,0.6,15.5935,24.228,106.0275,0.7194,36.9931,30.069,118.975,4.3186,78.3359,15.6446,128.0264,60.7955,67.231,67.844,2,0,2,0.1283,0.0,925.0,293.0,0.8128,0.05,73.986,0.00063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:06:06.022,2026-05-28T00:06:07.962,ล้มแ_04_orig,ล้มแบบค่อยๆทรุด,1,original,1.0007,0.0816,1.364,0.8761,2.6852,2.9254,11.1517,0.0,4.4097,6.438,32.8795,0.0,17.8404,12.5683,74.5698,0.5657,75.4363,3.2454,81.1092,63.7789,17.33,15.554,0,0,0,0.0513,0.004,539.0,285.6,0.9252,0.1,35.681,0.000351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:06:06.514,2026-05-28T00:06:08.463,ล้มแ_04_orig,ล้มแบบค่อยๆทรุด,1,original,0.9967,0.0831,1.364,0.8585,2.8411,2.9172,11.1517,0.2,4.7243,6.4456,32.8795,0.2523,20.794,12.1973,74.5698,6.0737,75.7622,3.5586,81.9097,63.7789,18.131,16.369,0,0,0,0.0518,0.002,476.0,277.6,0.9202,0.075,41.588,-0.000839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:06:07.015,2026-05-28T00:06:08.963,ล้มแ_04_orig,ล้มแบบค่อยๆทรุด,1,original,0.9972,0.0905,1.364,0.8353,3.465,3.3936,11.1517,0.2,5.5628,6.6948,32.8795,0.2523,20.3252,13.2866,74.5698,2.7749,75.3851,3.8929,81.9097,63.7789,18.131,23.235,0,0,0,0.0597,0.003,476.0,243.9,0.9144,0.075,40.65,0.000972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:06:07.514,2026-05-28T00:06:09.464,ล้มแ_04_orig,ล้มแบบค่อยๆทรุด,1,original,1.003,0.1111,1.3881,0.8066,3.7997,3.7385,13.5882,0.2,5.9309,6.8027,31.8233,0.2634,18.635,10.5358,38.2766,2.7749,75.839,3.6657,81.9097,66.2078,15.702,28.065,0,0,0,0.0713,0.0,561.0,255.1,0.9027,0.05,37.27,0.000614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:06:08.015,2026-05-28T00:06:09.962,ล้มแ_04_orig,ล้มแบบค่อยๆทรุด,1,original,0.979,0.1205,1.3881,0.6293,4.17,3.6631,13.5882,0.2,6.813,7.2021,31.8233,0.2634,19.2936,13.9225,76.2613,2.7749,80.1955,9.9766,112.0109,66.2078,45.803,30.472,0,0,0,0.0824,0.011,565.0,258.2,0.8738,0.025,38.587,0.000385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:06:08.514,2026-05-28T00:06:10.462,ล้มแ_04_orig,ล้มแบบค่อยๆทรุด,1,original,1.1122,0.6185,4.5826,0.5869,11.4744,16.2427,79.0043,0.2,100.5582,307.0269,1713.1399,0.2634,61.8385,88.6936,319.6051,2.7749,83.1294,18.6067,146.2721,48.359,97.913,388.8902,2,1,8,0.2562,0.006,1782.0,328.9,0.6872,0.075,123.677,0.001696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:06:09.014,2026-05-28T00:06:10.963,ล้มแ_04_orig,ล้มแบบค่อยๆทรุด,1,original,1.2006,0.6684,4.5826,0.5869,14.6338,16.2709,79.0043,0.2,126.6266,304.0031,1713.1399,0.2634,99.6833,106.7752,325.7225,4.0472,78.8776,24.5873,146.2721,11.4592,134.813,472.2691,2,3,15,0.3644,0.004,1782.0,389.3,0.7196,0.05,199.367,0.005696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:06:09.514,2026-05-28T00:06:11.463,ล้มแ_04_orig,ล้มแบบค่อยๆทรุด,1,original,1.1818,0.6753,4.5826,0.5536,15.2274,16.0353,79.0043,0.8246,128.2904,303.4274,1713.1399,1.021,102.6972,104.7132,325.7225,3.0381,68.8549,31.7704,146.2721,11.4592,134.813,482.5772,3,3,15,0.3709,0.013,1782.0,385.3,0.7054,0.05,205.394,0.006702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
2026-05-28T00:06:10.014,2026-05-28T00:06:11.962,ล้มแ_04_orig,ล้มแบบค่อยๆทรุด,1,original,1.1945,0.6668,4.5826,0.5536,14.2895,16.6187,79.0043,0.8246,126.3125,304.2129,1713.1399,1.021,99.0742,107.2311,325.7225,3.0381,53.6334,30.7882,146.2721,11.4592,134.813,473.4671,3,3,15,0.3494,0.008,1782.0,424.6,0.7166,0.05,198.148,0.003197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall
