window_start_ts,window_end_ts,session_id,class_th,label,source,class_en,category,svm_mean,svm_std,svm_max,svm_min,svm_dev_mean,jerk_mean,jerk_std,jerk_max,jerk_min,jerk_energy,jerk_sparsity,KII_mean,KII_std,KII_max,KII_min,omega_mean,omega_std,omega_max,omega_min,theta_mean,theta_std,theta_max,theta_min,theta_range,free_fall_n,impact_n,high_rot_n,GSI,fcri,angular_impulse,press_delta,press_slope,mic_p2p_max,mic_p2p_mean,hr_mean,hr_max,hr_delta,hr_spike,spo2_min,spo2_mean,rmssd,sdnn,hr_accel,osi,css_max,css_mean,class,component_gait_motion,component_rotation_balance,component_posture_transition,component_impact_event,component_physio_stress,feature_risk_score,activity_prior_score,weighted_risk_score,activity_prior_floor,model2_risk_target,model2_risk_level,model2_high_risk_target
2026-05-28T00:03:48.773,2026-05-28T00:03:49.522,slow_collapse_fall_slow_collapse_fall_20260528_000343_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.3515900372072356,0.7530093766495494,2.7323616158920108,0.4589117562233506,0.6279897805451535,15.418075583008688,11.743740686707588,40.56500955256882,0.0,300.506,0.25,0.6279897805451535,0.5443046124334959,1.7323616158920108,0.02794033104958,136.43342941537253,68.79561641529612,239.5775239875393,24.0752985443587,61.06909328889085,23.969959984623245,88.75138695485015,12.549619193067382,76.20176776178276,2.0,4.0,11.0,19.381240930342926,11.08382750497318,109.14674353229805,0.0079999999999955,0.0116764705881053,3206.0,1508.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8342471809123949,0.8121281409944889,0.3071378148260378,1.0,0.19675884246024214,0.6829662204846637,0.82,0.7377797322907982,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:04:35.570,2026-05-28T00:04:37.511,slow_collapse_fall_slow_collapse_fall_20260528_000435_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.008354630199061,0.0375624780348062,1.1536897329871667,0.92660671268883,0.0263359841342267,1.9905816506589489,1.6699055937566931,7.696752561957544,0.0,13.502000000000002,0.25,0.0263359841342267,0.0280562923701639,0.1536897329871667,0.0011992808627061,20.881766826750123,13.163227727014304,50.47108082852992,1.7378147196982767,76.06827899972863,5.905419502911491,83.25018771740665,63.91869410538212,19.33149361202453,0.0,0.0,0.0,2.5982686543157927,0.887966440807309,41.76353365350025,0.0,0.0002945590994185,692.0,421.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.16185320060130395,0.16212017028012923,0.06562198666338252,0.42142956523435177,0.19675884246024214,0.21209217634940863,0.82,0.4552553058096452,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:04:36.061,2026-05-28T00:04:38.012,slow_collapse_fall_slow_collapse_fall_20260528_000435_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.007767591977355,0.0441529224419292,1.1536897329871667,0.92660671268883,0.0321241644763588,2.7027594520552825,2.1817633566282644,9.26066952223218,0.0,24.13000000000001,0.25,0.0321241644763588,0.0312706588031902,0.1536897329871667,0.0011992808627061,25.825758018771303,12.348207268906286,53.254577268062135,7.677239087067694,73.3228841458971,5.98761399705083,83.04613213674882,63.91869410538212,19.127438031366708,0.0,0.0,0.0,3.473470886591681,1.0683939348386438,51.651516037542606,0.0010000000000047,3.752345218267028e-05,602.0,348.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.19184833291563436,0.18722414061222045,0.06558676824149687,0.6030315428756173,0.19675884246024214,0.2691053502509188,0.82,0.4894632101505513,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:04:36.564,2026-05-28T00:04:38.514,slow_collapse_fall_slow_collapse_fall_20260528_000435_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.005947096276996,0.0500543653628726,1.2080976781701056,0.9113725912051556,0.0338332186691182,2.852292510860626,2.4473306749371626,9.26066952223218,0.0,28.25,0.25,0.0338332186691182,0.0373646993898711,0.2080976781701056,0.0011992808627061,24.138729436840144,11.26690912251568,53.254577268062135,7.677239087067694,73.96192568571766,5.39068017740083,83.04613213674882,65.21112209807593,17.83501003867289,0.0,0.0,0.0,3.758324094593227,1.1187793348109358,48.277458873680295,-0.0020000000000095,0.0003339587241888,815.0,318.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.20053731432671923,0.17693288344560462,0.059222573431336176,0.6621377745588027,0.19675884246024214,0.28246239368679854,0.82,0.4974774362120791,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:04:37.066,2026-05-28T00:04:39.012,slow_collapse_fall_slow_collapse_fall_20260528_000435_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.007591044243822,0.0512131580713777,1.2080976781701056,0.9113725912051556,0.036140848591583,2.8534975596161685,2.578284638527052,9.26066952223218,0.0,29.58000000000001,0.25,0.036140848591583,0.0370708858194117,0.2080976781701056,0.0023026511010465,23.71792174318725,11.640197085275018,53.254577268062135,7.677239087067694,75.48588864183439,4.98970310600378,83.04613213674882,65.21112209807593,17.83501003867289,0.0,0.0,0.0,3.8457769046058825,1.1187793348109358,47.43584348637452,0.0010000000000047,-0.000949343339572,925.0,341.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2030945162509936,0.17551084540164227,0.057011880261913075,0.6802839842722826,0.19675884246024214,0.28683498429583176,0.82,0.5001009905774991,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:04:37.564,2026-05-28T00:04:39.510,slow_collapse_fall_slow_collapse_fall_20260528_000435_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.0079363062408515,0.0623650748540263,1.2080976781701056,0.9038252043398658,0.0465973382981755,2.914542877783133,2.405501987852768,9.26066952223218,0.0,28.562,0.25,0.0465973382981755,0.0422027911615129,0.2080976781701056,0.0023026511010465,23.820083084487127,10.854245337568626,53.254577268062135,4.318564576337836,72.47534469732332,5.755555781465147,83.04613213674882,60.79550918514951,22.25062295159931,0.0,0.0,0.0,3.7790210372529023,1.1187793348109358,47.640166168974254,-0.0039999999999906,-0.0006172607879925,925.0,304.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2078459169536187,0.17461792489460848,0.07181746083007855,0.6664323313818022,0.19675884246024214,0.28719991124001554,0.82,0.5003199467440094,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:04:38.060,2026-05-28T00:04:40.011,slow_collapse_fall_slow_collapse_fall_20260528_000435_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.0028033401911065,0.0978670572846672,1.341752585240662,0.759012516365837,0.0662927513184911,3.7192473366718217,3.470907554035336,17.159254063041317,0.0,51.760000000000005,0.25,0.0662927513184911,0.0720492244261663,0.341752585240662,0.0023971268913334,22.426468452820096,8.95795806725311,51.56995249173689,4.318564576337836,73.0399023434859,5.681434462028834,86.86125674886542,60.79550918514951,26.065747563715902,0.0,0.0,0.0,5.087238936790762,2.302347349988702,44.85293690564019,0.0020000000000095,-0.0001013133208206,925.0,312.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2723280826437584,0.16309671215674199,0.08081391138251963,0.9378838302245149,0.19675884246024214,0.3687439099654394,0.82,0.5492463459792636,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:04:38.562,2026-05-28T00:04:40.511,slow_collapse_fall_slow_collapse_fall_20260528_000435_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,0.9768325794884912,0.1993253913826857,1.7232817529353694,0.5033885179461287,0.1282941348598598,5.713117673198044,5.92573087915678,27.5296204114768,0.0,135.508,0.25,0.1282941348598598,0.1542982695417483,0.7232817529353694,0.0093562304756433,36.993106836338754,29.69078639233436,118.97499737339774,4.318564576337836,72.74934437702441,8.780752025493612,88.37188757113432,51.97358532769783,36.39830224343649,0.0,0.0,2.0,8.2312817956865,4.744129252033507,73.98621367267752,0.0,0.0006303939962678,925.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4273164769788155,0.3519167873875229,0.12344378040539739,1.0,0.19675884246024214,0.464660388013755,0.82,0.606796232808253,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:04:39.064,2026-05-28T00:04:40.810,slow_collapse_fall_slow_collapse_fall_20260528_000435_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.0748597743180168,0.6409531262092936,4.577947138183228,0.5033885179461287,0.2662768812721616,13.15659857043526,19.389674303916923,90.51187767359596,0.0,988.3,0.25,0.2662768812721616,0.5878107844437548,3.5779471381832275,0.0103030766946883,75.77820391933122,85.15882011919602,341.03885409143635,4.318564576337836,69.26531084314415,13.29644917970376,88.37188757113432,14.961716369845368,73.41017120128896,0.0,1.0,8.0,23.43193452439545,41.4358591367429,136.4007670547962,0.0019999999999953,0.0009317889317517,2036.0,400.8888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8903156918571425,0.857593832641944,0.24050965082466458,1.0,0.19675884246024214,0.6910687984217245,0.82,0.7426412790530348,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:04:39.563,2026-05-28T00:04:40.810,slow_collapse_fall_slow_collapse_fall_20260528_000435_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.1001397889947502,0.7512631302176576,4.577947138183228,0.5033885179461287,0.3444662447158723,17.06068812449157,21.55559532811844,90.51187767359596,0.0,982.4240000000002,0.2692307692307692,0.3444662447158723,0.6751053802301468,3.5779471381832275,0.0103030766946883,96.54914595640706,91.9885972850604,341.03885409143635,6.500769185258003,70.12536426428868,15.419972522508788,88.37188757113432,14.961716369845368,73.41017120128896,0.0,1.0,8.0,27.49019405589508,41.4358591367429,125.51388974332916,0.0,0.001483760683794,2036.0,469.1923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9351560895801793,0.8783673657664551,0.2529136465741041,1.0,0.19675884246024214,0.7075691916955827,0.82,0.7525415150173497,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:04:40.057,2026-05-28T00:04:40.810,slow_collapse_fall_slow_collapse_fall_20260528_000435_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.16598454242693,0.9434869086645892,4.577947138183228,0.5033885179461287,0.4846868814431059,23.51467784242803,25.17160952277037,90.51187767359596,0.0,949.24,0.25,0.4846868814431059,0.8263153405952819,3.5779471381832275,0.0109600614737542,143.85089476179706,88.84815741606792,341.03885409143635,27.40091239356821,68.39017848893931,18.821558456773683,88.37188757113432,14.961716369845368,73.41017120128896,0.0,1.0,8.0,34.44633507356044,41.4358591367429,115.08071580943766,0.0039999999999906,0.0054999999999309,2036.0,628.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.8611740214749473,0.27290452149636274,1.0,0.19675884246024214,0.7223943581140935,0.82,0.7614366148684562,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:01:41.794,2026-05-28T00:01:43.745,slow_collapse_fall_slow_collapse_fall_20260528_000141_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.005278271812708,0.0103969332620442,1.0358088626768938,0.9810708435174292,0.0088610762424051,0.6356265279474543,0.2810318789202821,1.4000000000000004,0.0,0.966,0.25,0.0088610762424051,0.0075787665494136,0.0358088626768937,4.9998750062396624e-05,6.830952302683727,2.736300538767602,11.843563652887587,1.4966629547095769,73.16549423848957,1.4119978726356548,75.49132058006975,69.77988208255573,5.711438497514024,0.0,0.0,0.0,0.6949820141557621,0.1450132407747651,13.661904605367454,0.0,0.0001013133208526,1313.0,603.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09228661392673923,0.04558772991368501,0.008250860483133683,0.02650299269527966,0.19675884246024214,0.06327517083689777,0.82,0.36596510250213865,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:01:42.285,2026-05-28T00:01:44.239,slow_collapse_fall_slow_collapse_fall_20260528_000141_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.0045428814532833,0.0099297191065415,1.0358088626768938,0.9810708435174292,0.0081000468476458,0.6009817032585276,0.3063021259287621,1.4000000000000004,0.0,0.91,0.25,0.0081000468476458,0.0073230003754843,0.0358088626768937,4.9998750062396624e-05,6.321052023632187,2.803266186885475,11.843563652887587,1.4966629547095769,73.18321125427808,1.424068399272454,75.66962935906355,69.77988208255573,5.889747276507819,0.0,0.0,0.0,0.6745368781616021,0.1450132407747651,12.642104047264375,0.0,-0.000144465290794,1313.0,600.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09164455041974318,0.04317842831703848,0.008744165647530132,0.022260685040248824,0.19675884246024214,0.061690140665150904,0.82,0.36501408439909055,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:01:42.791,2026-05-28T00:01:44.747,slow_collapse_fall_slow_collapse_fall_20260528_000141_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.0062724919951154,0.0112103458439081,1.0387492478938312,0.9810708435174292,0.0096609896458995,0.6458209526915356,0.3986418154993245,1.6248076809271916,0.0,1.1520000000000004,0.1,0.0096609896458995,0.0084664803094698,0.0387492478938311,4.9998750062396624e-05,7.204014612659091,3.047363362087672,16.23730273167314,2.0322401432901573,73.79043176058777,1.4384703530699654,75.70108893029214,69.77988208255573,5.921206847736414,0.0,0.0,0.0,0.7589466384404111,0.168776775653524,14.408029225318185,-0.0010000000000047,0.0003395872420307,1313.0,522.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.042694557456126166,0.05120935997653722,0.008898861533759825,0.0397754705761531,0.19675884246024214,0.05693696410627692,0.82,0.3621621784637662,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:01:43.296,2026-05-28T00:01:45.243,slow_collapse_fall_slow_collapse_fall_20260528_000141_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.0071649347834415,0.0095547968406128,1.0387492478938312,0.9882307422864358,0.0087276722072186,0.5106660685212134,0.4149941764182812,1.6248076809271916,0.0,0.8660000000000001,0.225,0.0087276722072186,0.0081521881087044,0.0387492478938311,4.9998750062396624e-05,7.2807179167902545,3.0638042718374425,16.23730273167314,2.0322401432901573,74.46273036329583,0.6096596114362131,75.70108893029214,73.10196906547884,2.599119864813304,0.0,0.0,0.0,0.6580273550544841,0.168776775653524,14.56143583358051,-0.0019999999999953,-6.003752343086974e-05,1142.0,494.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08239409267770256,0.051619000219415186,0.0,0.018835005882221142,0.19675884246024214,0.058737901423364366,0.82,0.36324274085401864,0.7789999999999999,0.7789999999999999,high,1
2026-05-28T00:01:43.784,2026-05-28T00:01:45.746,slow_collapse_fall_slow_collapse_fall_20260528_000141_class_01.csv,ล้มแบบค่อยๆทรุด,1.0,original,slow_collapse_fall,fall,1.0051415625580178,0.008540446032048,1.0387492478938312,0.986154146165801,0.0075752914656037,0.4504693730605114,0.4111901554444973,1.6248076809271916,0.0,0.744,0.1,0.0075752914656037,0.0064799570350031,0.0387492478938311,0.0003000450135051,7.737201980421287,3.3133752449979053,16.23730273167314,2.0322401432901573,74.4302157490659,0.5538887606372365,75.70108893029214,73.23331472540626,2.4677742048858846,0.0,0.0,0.0,0.6099180272790763,0.168776775653524,15.474403960842574,0.0009999999999905,-0.0001500938086254,1001.0,453.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03784613406261833,0.05432706646923666,0.0,0.008852456998305756,0.19675884246024214,0.04698332655703128,0.82,0.3561899959342188,0.7789999999999999,0.7789999999999999,high,1
