window_start_ts,window_end_ts,session_id,class,label,source,svm_mean,svm_std,svm_max,svm_min,jerk_mean,jerk_std,jerk_max,jerk_min,KII_mean,KII_std,KII_max,KII_min,omega_mean,omega_std,omega_max,omega_min,theta_mean,theta_std,theta_max,theta_min,theta_range,jerk_energy,free_fall_n,impact_n,high_rot_n,svm_dev_mean,press_delta,mic_p2p_max,mic_p2p_mean,GSI,jerk_sparsity,angular_impulse,press_slope,hr_mean,hr_max,hr_delta,hr_spike,spo2_min,spo2_mean,rmssd,sdnn,hr_accel,osi,css_max,css_mean,fcri,class_en,category
2026-05-08T16:47:14.957102+07:00,2026-05-08T16:47:16.907102+07:00,ล้มข_00_aug_noise,ล้มข้าง,1,aug_noise,0.9881,0.0187,1.0271,0.9421,1.0867,0.5052,2.4045,0.3133,1.1102,0.5138,2.4395,0.3163,0.2787,0.1397,0.5194,0.0662,11.9786,1.4582,14.8352,9.2866,5.549,1.4297,0,0,0,0.0163,0.0,586.9,493.8,0.9699,0.0,0.557,0.000189,118.1,122.9,6.8,4.8,97.0,97.9,25.77,6.31,-1.984,1.0384,0.2159,0.157,14.7513,sideways_fall,fall
2026-05-08T16:47:15.457102+07:00,2026-05-08T16:47:17.407102+07:00,ล้มข_00_aug_noise,ล้มข้าง,1,aug_noise,0.9902,0.0172,1.0198,0.9541,1.0258,0.523,2.4006,0.2811,1.0463,0.5314,2.4371,0.2843,0.2722,0.1351,0.5194,0.0662,11.7848,1.5559,14.8352,8.8523,5.983,1.3191,0,0,0,0.0146,0.003,627.9,490.9,0.9735,0.0,0.544,0.000311,116.9,117.7,3.3,0.8,97.0,97.9,11.16,4.93,-1.693,0.4726,0.1585,0.1398,2.4585,sideways_fall,fall
2026-05-08T16:47:15.957102+07:00,2026-05-08T16:47:17.907102+07:00,ล้มข_00_aug_noise,ล้มข้าง,1,aug_noise,0.9876,0.0203,1.0319,0.9424,0.9969,0.5038,2.4006,0.2811,1.0209,0.5145,2.4371,0.2843,0.2664,0.1331,0.5162,0.0662,11.5429,1.5431,14.8352,8.502,6.333,1.2414,0,0,0,0.0179,-0.005,627.9,497.7,0.968,0.0,0.533,0.000105,116.2,117.7,3.7,1.5,97.0,98.0,17.47,5.7,-1.859,0.5046,0.155,0.1293,4.6097,sideways_fall,fall
2026-05-08T16:47:16.457102+07:00,2026-05-08T16:47:18.407102+07:00,ล้มข_00_aug_noise,ล้มข้าง,1,aug_noise,0.9882,0.0223,1.0319,0.9252,1.0363,0.4945,2.0788,0.2811,1.0615,0.5066,2.1285,0.2843,0.2754,0.1243,0.5162,0.0662,11.305,1.4721,14.5793,8.502,6.077,1.3124,0,0,0,0.0178,0.002,627.9,499.5,0.9667,0.0,0.551,0.001036,116.3,119.6,5.6,3.3,97.0,98.0,22.44,6.65,0.769,0.7913,0.1493,0.1265,10.1107,sideways_fall,fall
2026-05-08T16:47:16.957102+07:00,2026-05-08T16:47:18.907102+07:00,ล้มข_00_aug_noise,ล้มข้าง,1,aug_noise,0.99,0.0226,1.0319,0.9252,1.1687,0.4798,2.0788,0.2811,1.1971,0.4911,2.1285,0.2843,0.3098,0.1131,0.5162,0.0696,11.336,1.7307,15.2849,8.2882,6.997,1.5904,0,0,0,0.0174,-0.007,641.5,496.4,0.9681,0.0,0.62,-0.000178,117.2,120.9,6.9,3.7,97.4,98.1,23.26,10.37,3.69,0.8629,0.1627,0.1313,9.8248,sideways_fall,fall
2026-05-08T16:47:17.457102+07:00,2026-05-08T16:47:19.407102+07:00,ล้มข_00_aug_noise,ล้มข้าง,1,aug_noise,0.9862,0.0224,1.0319,0.9252,1.2469,0.4429,2.4208,0.3913,1.2788,0.4521,2.4431,0.3978,0.3174,0.1255,0.6582,0.1265,11.5098,1.7679,15.2849,8.2882,6.997,1.7461,0,0,0,0.0191,0.006,641.5,495.5,0.9646,0.0,0.635,-0.00018,118.2,120.9,6.9,2.7,97.5,98.1,23.19,9.24,2.785,0.8629,0.1627,0.137,6.9149,sideways_fall,fall
2026-05-08T16:47:17.957102+07:00,2026-05-08T16:47:19.907102+07:00,ล้มข_00_aug_noise,ล้มข้าง,1,aug_noise,0.9889,0.0196,1.021,0.9252,1.2417,0.4281,2.4208,0.3913,1.2706,0.4385,2.4431,0.3978,0.3229,0.1389,0.714,0.1265,11.6109,1.7439,15.2849,8.2882,6.997,1.7204,0,0,0,0.0162,-0.003,664.2,499.9,0.9699,0.0,0.646,-0.000966,118.7,120.9,4.6,2.2,97.5,98.0,20.45,5.8,-0.851,0.5752,0.1627,0.1381,5.6344,sideways_fall,fall
2026-05-08T16:47:18.457102+07:00,2026-05-08T16:47:20.407102+07:00,ล้มข_00_aug_noise,ล้มข้าง,1,aug_noise,0.9896,0.0164,1.021,0.9431,1.096,0.4833,2.4208,0.2221,1.1209,0.4944,2.4431,0.2272,0.3308,0.1576,0.714,0.0716,11.6182,1.6563,15.2849,8.2882,6.997,1.4289,0,0,0,0.0149,-0.003,664.2,505.2,0.9736,0.0,0.662,0.000839,118.0,120.9,6.5,2.9,97.1,98.0,17.36,8.72,-3.413,0.8128,0.1627,0.1273,8.6155,sideways_fall,fall
2026-05-15T12:30:07.145751+07:00,2026-05-15T12:30:09.095751+07:00,ล้มข_00_aug_timewarp,ล้มข้าง,1,aug_timewarp,0.9941,0.0411,1.0524,0.8991,1.4635,0.5787,2.4365,0.0,2.3994,1.0639,4.5521,0.0,28.3403,10.5454,48.9196,10.6113,104.2805,2.1383,108.7534,99.4762,9.277,2.4683,0,0,0,0.0349,-0.00144,581.8,492.2,0.9548,0.0,56.681,-3.8e-05,83.5,84.3,1.4,0.8,97.6,98.0,11.85,3.32,-0.305,0.1338,0.0155,0.0061,2.0074,sideways_fall,fall
2026-05-15T12:30:07.645751+07:00,2026-05-15T12:30:09.595751+07:00,ล้มข_00_aug_timewarp,ล้มข้าง,1,aug_timewarp,0.9917,0.0452,1.0524,0.8991,1.4667,0.5033,2.4143,0.5776,2.3898,0.9576,4.5521,0.9277,27.9391,10.4187,47.4397,10.6113,104.2368,2.0458,108.7534,99.4762,9.277,2.3983,0,0,0,0.0381,0.0029,581.8,495.2,0.9488,0.0,55.878,0.0007,83.6,84.5,1.6,0.9,97.7,98.0,11.35,3.82,0.577,0.1533,0.0155,0.0082,2.1642,sideways_fall,fall
2026-05-15T12:30:08.145751+07:00,2026-05-15T12:30:10.095751+07:00,ล้มข_00_aug_timewarp,ล้มข้าง,1,aug_timewarp,0.9884,0.0439,1.0545,0.9023,1.4494,0.4737,2.3416,0.6985,2.3578,0.8635,4.5521,1.0558,28.357,10.3539,46.9735,11.237,104.4145,2.1456,108.448,100.034,8.414,2.3196,0,0,0,0.0384,0.00399,581.8,495.9,0.9469,0.0,56.714,0.000972,84.0,85.2,2.3,1.3,97.6,98.0,11.23,5.95,1.194,0.2452,0.0259,0.0114,3.262,sideways_fall,fall
2026-05-15T12:30:08.645751+07:00,2026-05-15T12:30:10.595751+07:00,ล้มข_00_aug_timewarp,ล้มข้าง,1,aug_timewarp,0.9845,0.0448,1.0545,0.9023,1.4821,0.5081,3.0207,0.6985,2.4116,0.8206,4.2953,1.3105,29.023,10.85,46.9735,11.1484,104.4016,2.4922,108.7047,100.034,8.671,2.4483,0,0,0,0.0398,-0.00164,581.8,501.3,0.9424,0.0,58.046,-1e-05,84.6,85.7,2.3,1.1,97.6,98.0,11.34,6.26,1.273,0.2413,0.038,0.0167,2.7534,sideways_fall,fall
2026-05-15T12:30:09.145751+07:00,2026-05-15T12:30:11.095751+07:00,ล้มข_00_aug_timewarp,ล้มข้าง,1,aug_timewarp,0.928,0.2306,1.2795,0.2225,2.8505,4.6017,29.2306,0.6985,15.0938,55.9194,355.6231,1.3996,57.5915,69.6976,305.3352,9.7865,98.1778,18.2662,108.7047,30.5295,78.175,28.7721,4,0,6,0.1188,-0.00025,570.6,500.0,0.7541,0.025,115.183,0.000499,85.0,85.7,1.7,0.7,97.3,97.9,11.88,4.36,0.704,0.022,0.1253,0.0306,8.6113,sideways_fall,fall
2026-05-15T12:30:09.645751+07:00,2026-05-15T12:30:11.595751+07:00,ล้มข_00_aug_timewarp,ล้มข้าง,1,aug_timewarp,0.9829,0.7841,3.5078,0.2136,5.3093,11.7537,70.4302,0.6985,32.0542,83.6929,410.5644,1.4215,96.8551,100.979,305.3352,9.7865,87.95,26.9685,108.7047,30.5295,78.175,162.8851,11,3,13,0.4219,-0.00072,2533.4,631.9,0.5509,0.05,193.71,0.000397,85.0,85.7,1.4,0.7,97.3,98.0,12.55,3.38,-0.26,0.0177,0.1253,0.0362,9.6497,sideways_fall,fall
