pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p,pc_ts,class_en,category,src_file,win_id,win_window_start_ts,win_window_end_ts,win_session_id,win_class,win_label,win_source,win_svm_mean,win_svm_std,win_svm_max,win_svm_min,win_jerk_mean,win_jerk_std,win_jerk_max,win_jerk_min,win_KII_mean,win_KII_std,win_KII_max,win_KII_min,win_omega_mean,win_omega_std,win_omega_max,win_omega_min,win_theta_mean,win_theta_std,win_theta_max,win_theta_min,win_theta_range,win_jerk_energy,win_free_fall_n,win_impact_n,win_high_rot_n,win_svm_dev_mean,win_press_delta,win_mic_p2p_max,win_mic_p2p_mean,win_GSI,win_jerk_sparsity,win_angular_impulse,win_press_slope,win_hr_mean,win_hr_max,win_hr_delta,win_hr_spike,win_spo2_min,win_spo2_mean,win_rmssd,win_sdnn,win_hr_accel,win_osi,win_css_max,win_css_mean,win_fcri
2026-05-28T00:02:52.726,2465721,-0.89,-0.49,-0.04,5.7,3.5,2.3,-28.6,47.2,24.0,101.109,36.6,0,1,1,1,3,NONE,55,288,2026-05-28 00:02:52.726,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:52.778,2465773,-0.88,-0.49,-0.04,5.2,3.9,2.0,-28.7,46.8,23.8,101.109,36.61,0,1,1,1,3,NONE,70,400,2026-05-28 00:02:52.778,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:52.819,2465819,-0.89,-0.48,-0.04,4.8,4.0,2.4,-28.9,46.9,25.4,101.108,36.6,0,1,1,1,3,NONE,92,544,2026-05-28 00:02:52.819,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:52.876,2465871,-0.89,-0.49,-0.05,6.2,4.3,2.3,-28.6,46.4,23.6,101.113,36.61,0,1,1,1,3,NONE,81,516,2026-05-28 00:02:52.876,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:52.920,2465919,-0.88,-0.48,-0.05,6.6,4.5,2.3,-28.8,46.6,25.1,101.109,36.61,0,1,1,1,3,NONE,128,702,2026-05-28 00:02:52.920,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:52.974,2465971,-0.89,-0.49,-0.05,6.8,4.0,1.8,-29.0,45.9,24.3,101.11,36.61,0,1,1,1,3,NONE,84,615,2026-05-28 00:02:52.974,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.026,2466023,-0.88,-0.5,-0.04,5.7,4.2,1.5,-28.5,46.2,23.8,101.117,36.62,0,1,1,1,3,NONE,58,369,2026-05-28 00:02:53.026,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.074,2466071,-0.89,-0.49,-0.05,3.5,3.5,1.3,-29.1,46.0,24.9,101.107,36.61,0,1,1,1,3,NONE,35,226,2026-05-28 00:02:53.074,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.121,2466119,-0.89,-0.49,-0.04,2.9,5.2,1.6,-28.7,46.4,24.4,101.111,36.62,0,1,1,1,3,NONE,51,317,2026-05-28 00:02:53.121,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.175,2466171,-0.88,-0.5,-0.03,2.4,5.7,1.7,-28.9,45.9,23.3,101.109,36.62,0,1,1,1,3,NONE,37,239,2026-05-28 00:02:53.175,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.224,2466221,-0.89,-0.48,-0.04,0.7,4.5,1.9,-28.6,45.8,24.4,101.105,36.62,0,1,1,1,3,NONE,22,130,2026-05-28 00:02:53.224,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.270,2466270,-0.88,-0.49,-0.03,0.1,4.4,1.2,-28.8,45.8,23.6,101.115,36.62,0,1,1,1,3,NONE,29,151,2026-05-28 00:02:53.270,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.325,2466321,-0.89,-0.48,-0.03,0.5,4.0,0.7,-28.9,46.1,23.9,101.11,36.62,0,1,1,1,3,NONE,46,241,2026-05-28 00:02:53.325,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.375,2466373,-0.88,-0.49,-0.03,0.2,3.4,0.5,-29.0,46.7,24.6,101.111,36.63,0,1,1,1,3,NONE,35,217,2026-05-28 00:02:53.375,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.420,2466419,-0.89,-0.48,-0.03,0.7,3.5,1.3,-29.7,46.5,24.3,101.114,36.63,0,1,1,1,3,NONE,31,201,2026-05-28 00:02:53.420,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.475,2466471,-0.89,-0.48,-0.04,1.2,2.7,1.8,-29.1,46.8,24.6,101.111,36.63,0,1,1,1,3,NONE,31,180,2026-05-28 00:02:53.475,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.521,2466519,-0.88,-0.48,-0.03,2.3,3.2,1.4,-29.0,46.8,24.6,101.112,36.63,0,1,1,1,3,NONE,31,187,2026-05-28 00:02:53.521,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.574,2466571,-0.89,-0.48,-0.03,3.3,3.2,1.4,-29.2,46.3,23.8,101.11,36.63,0,1,1,1,3,NONE,22,166,2026-05-28 00:02:53.574,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.624,2466623,-0.89,-0.49,-0.03,3.4,3.4,2.0,-28.8,46.4,24.9,101.113,36.62,0,1,1,1,3,NONE,25,124,2026-05-28 00:02:53.624,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.674,2466671,-0.89,-0.48,-0.02,3.7,3.5,1.3,-29.1,46.6,24.1,101.11,36.63,0,1,1,1,3,NONE,24,102,2026-05-28 00:02:53.674,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.721,2466719,-0.89,-0.48,-0.03,2.9,3.1,1.0,-28.7,46.3,24.0,101.111,36.64,0,1,1,1,3,NONE,14,80,2026-05-28 00:02:53.721,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28T00:02:53.774,2466771,-0.89,-0.48,-0.03,2.9,2.9,1.3,-29.5,46.6,23.8,101.111,36.63,0,1,1,1,3,NONE,23,99,2026-05-28 00:02:53.774,slow_collapse_fall,fall,slow_collapse_fall_20260528_000252_class_01.csv,0,2026-05-28T00:02:52.234,2026-05-28T00:02:54.174,ล้มแ_01_orig,ล้มแบบค่อยๆทรุด,1,original,1.0112,0.004,1.0172,1.0028,0.2211,0.1202,0.4899,0.0,0.249,0.1352,0.5447,0.0,5.6189,1.3082,8.3126,3.4424,91.9832,0.4235,92.8556,91.1331,1.722,0.063,0,0,0,0.0112,0.004,702.0,278.2,1.0071,0.0,11.238,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
